"Company ID","Company Name","Branch ID","Street Address","City","State","Country","Postal Code","Contact Name","Contact Phone Number","Contact Email","License Number","License Name"
88244,"Fay Servicing, Llc",1578923,"8001 Woodland Center Blvd. Suite 100","Tampa","FL","USA",33614,"Ada Rivera","312-508-4225","arivera@fayservicing.com","DC88244","MA Debt Collector"
4920,"Fci Lender Services, Inc.",,"8180 East Kaiser Blvd. ","Anaheim Hills","CA","USA",92808,"Michael Griffith","800-931-2424","mgriffith@trustfci.com","DC4920","MA Debt Collector"
1071,"Finance Of America Mortgage Llc",,"300 Welsh Road Building #5","Horsham","PA","USA",19044,"Mary Pierson","(215) 591-0222 x1139","mpierson@financeofamerica.com","DC1071","MA Debt Collector"
1071,"Finance Of America Mortgage Llc",1373856,"14726 Ramona Avenue Suite 300","Chino","CA","USA",91710,"Mary Pierson","(215) 591-0222 x1139","mpierson@financeofamerica.com","DC1071","MA Debt Collector"
922812,"Financial Asset Management Systems, Inc.",,"665 Molly Lane Suite 110 ","Woodstock","GA","USA",30189,"Jody Simmons","678-254-3311","s.fitzsimmons@fams.net","DC0594","MA Debt Collector"
922812,"Financial Asset Management Systems, Inc.",925001,"70 Corporate Hills Drive, Suite 103 ","St. Charles","MO","USA",63301,"Jody Simmons","678-254-3311","s.fitzsimmons@fams.net","DC111072-102","MA Debt Collector"
950721,"Financial Assistance, Inc",,"1130 140Th Ave Ne Suite 100A","Bellevue","WA","USA",98005,"Terri Goins","253-851-3531","sgoins@centurytel.net","DC0870","MA Debt Collector"
210008,"Financial Business And Consumer Solutions, Inc",,"330 S. Warminster Rd Suite 353","Hatboro","PA","USA",19040,"Richard Sacco","800-220-2018 x 3036","richard.sacco@fbcs-inc.com","DC0800","MA Debt Collector"
210008,"Financial Business And Consumer Solutions, Inc",1003119,"3860 Bayshore Road Unit 8","North Cape May","NJ","USA",8204,"Richard Sacco","800-220-2018 x 3036","richard.sacco@fbcs-inc.com","DC210008","MA Debt Collector"
951408,"Financial Corporation Of America",,"12515 Research Blvd. Bldg 2 Suite 100 ","Austin","TX","USA",78759,"Dryden Rannefeld","512-719-7623","drannefeld@fcoa.com","DC112698-100","MA Debt Collector"
935742,"Financial Recovery Services, Inc.",,"4510 West 77Th Street Suite 200","Edina","MN","USA",55435,"Samantha Ribelin","952-831-4800x1207","finance@fin-rec.com","DC0679","MA Debt Collector"
935742,"Financial Recovery Services, Inc.",942075,"823 Belknap Street Suite 205","Superior","WI","USA",55480,"Samantha Ribelin","952-831-4800x1207","finance@fin-rec.com","DC935742","MA Debt Collector"
921357,"First Credit Services Inc.",,"377 Hoes Lane Suite 200","Piscataway","NJ","USA",8854,"Geeta Rathaur","732-305-8304","grathaur@fcsbpo.com","DC921357","MA Debt Collector"
934308,"First Financial Asset Management, Inc.",,"3091 Governors Lake Drive, Suite 500 ","Norcross","GA","USA",30071,"Robert Chalavoutis","404-523-3280","rchalavoutis@1fam.com","DC0862","MA Debt Collector"
934308,"First Financial Asset Management, Inc.",945274,"2700 N. 3Rd Street, Suite 1002 ","Phoenix","AZ","USA",85004,"Robert Chalavoutis","404-523-3280","rchalavoutis@1fam.com","DC111260-101","MA Debt Collector"
951453,"First Financial Resources, Inc.",,"One Clarks Hill Suite 302","Framingham","MA","USA","01702-8172","Greg Platt","508-647-5155x202","gplatt@ffrcollects.com","DC0245","MA Debt Collector"
934310,"First National Collection Bureau, Inc.",,"610 Waltham Way ","Mccarran","NV","USA",89434,"Scott Carroll","800-824-6191","scott.carroll@fncbinc.com","DC0867","MA Debt Collector"
939550,"Firstpoint Collection Resources, Inc.",,"225 Commerce Place ","Greensboro","NC","USA",27401,"Jennifer Smith","336-378-6310","jesmith@firstpointresources.com","DC0869","MA Debt Collector"
954078,"Firstsource Advantage, Llc",,"205 Bryant Woods South ","Amherst","NY","USA",14228,"Virginia Marczynski","716-213-5145","virginia.m@na.firstsource.com","DC0463","MA Debt Collector"
954078,"Firstsource Advantage, Llc",973091,"Bldg. #16, New Link Rd Malad (West)","Mumbai",,"IND","400 064","Virginia Marczynski","716-213-5145","virginia.m@na.firstsource.com","DC954078","MA Debt Collector"
937480,"Five Brothers Mortgage Company Services And Securing Inc.",,"12220 East 13 Mile Road ","Warren","MI","USA",48093,"Erla Carter-Shaw","352-236-3577","erlac@fiveonline.com","DC937480","MA Debt Collector"
1082185,"Five Lakes Agency, Inc.",,"901 Tower Dr., Ste. A250 ","Troy","MI","USA",48098,"Kelly Bean","248-519-1746","kbean@fivelakesagency.com","DC1082185","MA Debt Collector"
931140,"Fma Alliance, Ltd.",,"12339 Cutten Road ","Houston","TX","USA",77066,"Michael Kelleher","(281)931-5050","mkelleher@fmaalliance.com","DC0649","MA Debt Collector"
953582,"Fms Inc.",,"4915 S. Union Ave. ","Tulsa","OK","USA",74107,"Harmony Burns","918-581-5435","licensing@fms-collect.com","DC0810","MA Debt Collector"
935086,"Fms Investment Corp",,"1701 W Golf Rd Suite 2-150 ","Rolling Meadows","IL","USA",60008,"Gary Sowell","800-605-9817 x4031","gsowell@ceannate.com","DC0911","MA Debt Collector"
935086,"Fms Investment Corp",952046,"4021 Morsay Drive ","Rockford","IL","USA",61107,"Gary Sowell","800-605-9817 x4031","gsowell@ceannate.com","DC111296-101","MA Debt Collector"
935086,"Fms Investment Corp",1150722,"1100 Lake Cook Rd Suite 110","Buffalo Grove","IL","USA",60089,"Gary Sowell","800-605-9817 x4031","gsowell@ceannate.com","DC935086","MA Debt Collector"
935086,"Fms Investment Corp",1394116,"10275 W Higgins Rd Suite 810","Rosemont","IL","USA",60018,"Gary Sowell","800-605-9817 x4031","gsowell@ceannate.com","DC935086","MA Debt Collector"
952155,"Focus Receivables Management, Llc",,"1130 Northchase Parkway Suite 150","Marietta","GA","USA",30067,"Shantal Jackson","678-228-3054","sjackson@focusrm.com","DC0729","MA Debt Collector"
948786,"Franklin Collection Service, Inc.",,"2978 West Jackson St ","Tupelo","MS","USA",38801,"Sherri Mcclain","662-844-7776","sherri.mcclain@franklinservice.com","DC0860","MA Debt Collector"
2102,"Franklin Credit Management Corporation",,"101 Hudson Street, 25Th Floor ","Jersey City","NJ","USA",7302,"Donald Knight","201-604-4505","dknight@franklincredit.com","DC1194","MA Debt Collector"
2767,"Freedom Mortgage Corporation",,"907 Pleasant Valley Avenue Suite 3","Mt. Laurel","NJ","USA",8054,"Cynthia Berman","856-626-2322","cynthia.berman@freedommortgage.com","DC2767","MA Debt Collector"
2767,"Freedom Mortgage Corporation",7069,"10500 Kincaid Drive Suite 300","Fishers","IN","USA",46038,"Cynthia Berman","856-626-2322","cynthia.berman@freedommortgage.com","DC2767","MA Debt Collector"
2767,"Freedom Mortgage Corporation",1392951,"500 Virginia Drive Suite 502","Fort Washington","PA","USA",19034,"Cynthia Berman","856-626-2322","cynthia.berman@freedommortgage.com","DC2767","MA Debt Collector"
2767,"Freedom Mortgage Corporation",1437097,"620 W. Covina Boulevard 2Nd Floor","San Dimas","CA","USA",91773,"Cynthia Berman","856-626-2322","cynthia.berman@freedommortgage.com","DC2767","MA Debt Collector"
2767,"Freedom Mortgage Corporation",1489647,"3 Executive Campus Suite 300","Cherry Hill","NJ","USA",8002,"Cynthia Berman","856-626-2322","cynthia.berman@freedommortgage.com","DC2767","MA Debt Collector"
934311,"Frontline Asset Strategies, Llc",,"2700 Snelling Avenue North ","Roseville","MN","USA",55113,"Chelsea Vincent Vincent","651-621-2845","cvincent@frontlineas.com","DC112028-101","MA Debt Collector"
1124656,"Frost-Arnett Company",,"2105 Elm Hill Pike Suite #200","Nashville","TN","USA",37210,"Mark Wright","615-259-6236","mwright@frostarnett.com","DC1124656","MA Debt Collector"
937172,"Gatestone & Co. International Inc.",,"455 North 3Rd St Suite 260 ","Phoenix","AZ","USA",85004,"Kim Prado","866-559-4863","kim.prado@gatestoneco.com","DC0639","MA Debt Collector"
937172,"Gatestone & Co. International Inc.",1010505,"180 Duncan Mill Road Suite 300","Toronto",,"ONC","M3B1Z6","Kim Prado","866-559-4863","kim.prado@gatestoneco.com","DC937172","MA Debt Collector"
191713,"Gc Services Limited Partnership",,"6330 Gulfton ","Houston","TX","USA",77081,"Veronica Sanchez","713-776-6536","veronica.sanchez@gcserv.com","DC191713","MA Debt Collector"
191713,"Gc Services Limited Partnership",995915,"49 Winter Street ","Weymouth","MA","USA",2188,"Veronica Sanchez","713-776-6536","veronica.sanchez@gcserv.com","DC0076","MA Debt Collector"
191713,"Gc Services Limited Partnership",1003929,"332 Town Square West Highway 190 ","Copperas Cove","TX","USA",76522,"Veronica Sanchez","713-776-6536","veronica.sanchez@gcserv.com","DC191713","MA Debt Collector"
191713,"Gc Services Limited Partnership",1119868,"10040 N 25Th Ave., Suite 200 ","Phoenix","AZ","USA",85021,"Veronica Sanchez","713-776-6536","veronica.sanchez@gcserv.com","DC191713","MA Debt Collector"
951918,"General Revenue Corporation",,"4660 Duke Drive, Suite 300 ","Mason","OH","USA",45040,"Cameron Conroy","585-237-7186","licensing_grc@generalrevenue.com","DC0007","MA Debt Collector"
951918,"General Revenue Corporation",953443,"325 Daniel Zenker Drive ","Horseheads","NY","USA",14845,"Cameron Conroy","585-237-7186","licensing_grc@generalrevenue.com","DC1032","MA Debt Collector"
934168,"Genpact Llc",,"335 New Commerce Blvd. ","Wilkes-Barre","PA","USA",18706,"Prasad Veerapaneni","770-309-3867","prasad.veerapaneni@genpact.com","DC112068-100","MA Debt Collector"
934168,"Genpact Llc",1127405,"1901 East Voorhees Street ","Danville","IL","USA",61834,"Prasad Veerapaneni","770-309-3867","prasad.veerapaneni@genpact.com","DC934168","MA Debt Collector"
934264,"Genpact Services Llc",,"1155 Avenue Of  The Americas 4Th Floor","New York","NY","USA",10036,"Prasad Veerapaneni","770-617-6839","prasad.veerapaneni@genpact.com","DC0969","MA Debt Collector"
934264,"Genpact Services Llc",989611,"Building 5132, Dotcom Drive, Northgate Cyberzone, Filinvest Corporate City","Alabang,  Muntinlupa City",,"PHL",1780,"Prasad Veerapaneni","770-617-6839","prasad.veerapaneni@genpact.com","DC934264","MA Debt Collector"
934264,"Genpact Services Llc",989614,"Plot 22, Sector 18, Udyog Vihar ","Gurgaon, Haryana",,"IND",122015,"Prasad Veerapaneni","770-617-6839","prasad.veerapaneni@genpact.com","DC934264","MA Debt Collector"
934264,"Genpact Services Llc",989619,"14-45,Ida Uppal Opp. Ngri Habsiguda ","Hyderabad, Andhra Pradesh",,"IND",500039,"Prasad Veerapaneni","770-617-6839","prasad.veerapaneni@genpact.com","DC934264","MA Debt Collector"
934264,"Genpact Services Llc",989621,"Edm S De R.L. De C. V, Ave. Hermanos Escobar #7651 ","Juarez, Chih.",,"MEX",32330,"Prasad Veerapaneni","770-617-6839","prasad.veerapaneni@genpact.com","DC934264","MA Debt Collector"
934264,"Genpact Services Llc",989623,"Genpact Headstrong Capital Market D4, Sector 59","Noida",,"IND",2013070,"Prasad Veerapaneni","770-617-6839","prasad.veerapaneni@genpact.com","DC934264","MA Debt Collector"
934264,"Genpact Services Llc",993279,"Ihub 1 Building, North Bridgeway Drive, Northgate ","Alabang, Muntinlupa City",,"PHL",1780,"Prasad Veerapaneni","770-617-6839","prasad.veerapaneni@genpact.com","DC934264","MA Debt Collector"
934264,"Genpact Services Llc",993281,"Avenida Petapa 38-39, Zona 12 ","Guatemala City",,"GTM",1012,"Prasad Veerapaneni","770-617-6839","prasad.veerapaneni@genpact.com","DC934264","MA Debt Collector"
934264,"Genpact Services Llc",1112545,"5Th Floor, Building A, Plaza At Northgate ","Cyberpark, Alabang, Muntinlupa City",,"PHL",,"Prasad Veerapaneni","770-617-6839","prasad.veerapaneni@genpact.com","DC934264","MA Debt Collector"
934264,"Genpact Services Llc",1185952,"Vector 2 Building, Northgate Avenue Northgate Cyberzone, Filinvest Corporate City","Muntinlupa City",,"PHL",1780,"Prasad Veerapaneni","770-617-6839","prasad.veerapaneni@genpact.com","DC934264","MA Debt Collector"
934264,"Genpact Services Llc",1185992,"One Cyberpod Centris (Occ) Building Eton-Centris, Edsa Corner Quezon Avenue","Quezon City",,"PHL",1100,"Prasad Veerapaneni","770-617-6839","prasad.veerapaneni@genpact.com","DC934264","MA Debt Collector"
1127536,"Gila Llc",,"8325 Tuscany Way, Bldg 4 ","Austin","TX","USA",78754,"Barbara Fugler","512-371-9995","gila_licensing@gilacorp.com","DC1127536","MA Debt Collector"
1029427,"Glass Mountain Capital Llc",,"1930 Thoreau Drive Ste. 100","Schaumburg","IL","USA",60173,"Dominick Nuzzo","847-278-0355","dnuzzo@glassmountaincapital.com","DC1029427","MA Debt Collector"
1029427,"Glass Mountain Capital Llc",1322582,"20 Northpointe Pkwy, Ste. 180 ","Amherst","NY","USA",14228,"Dominick Nuzzo","847-278-0355","dnuzzo@glassmountaincapital.com","DC1029427","MA Debt Collector"
930864,"Glenn Associates, Inc.",,"155 West Street Suite 10","Wilmington","MA","USA",1887,"Glenn Misiph","978-752-2280","glenn.misiph@glennassoc.com","DC0053","MA Debt Collector"
952173,"Global Credit & Collection Corporation",,"5440 N Cumberland Dr Suite 300","Chicago","IL","USA",60656,"Deanna Sgro","905-258-2829","deanna.sgro@affglo.com","DC1041","MA Debt Collector"
1410859,"Global Hawk Resources Llc",,"108 Hampstead St ","Methuen","MA","USA",1844,"Eugene Castello","978-609-4204","gcastello@ghr-global.com","DC1410859","MA Debt Collector"
953436,"Global Payments Check Services, Inc.",,"6215 West Howard Street ","Niles","IL","USA",60714,"George Carson","847-647-1700x560","george.carson@globalpay.com","DC1095","MA Debt Collector"
407709,"Global Receivables Solutions, Inc.",,"7171 Mercy Road ","Omaha","NE","USA",68106,"Sharon Wander","877-278-2306","aloricalicensing@alorica.com","DC0896","MA Debt Collector"
407709,"Global Receivables Solutions, Inc.",928792,"10300 Spotsylvania Avenue ","Fredericksburg","VA","USA",22408,"Sharon Wander","877-278-2306","aloricalicensing@alorica.com","DC111286-104","MA Debt Collector"
407709,"Global Receivables Solutions, Inc.",929350,"2124 Barrett Park Dr ","Kennesaw","GA","USA",30144,"Sharon Wander","877-278-2306","aloricalicensing@alorica.com","DC111286-110","MA Debt Collector"
407709,"Global Receivables Solutions, Inc.",929617,"2703 Hwy 75 N ","Sherman","TX","USA",75090,"Sharon Wander","877-278-2306","aloricalicensing@alorica.com","DC111286-101","MA Debt Collector"
407709,"Global Receivables Solutions, Inc.",929635,"2829 Westown Parkway Suite 200","West Des Moines","IA","USA",50266,"Sharon Wander","877-278-2306","aloricalicensing@alorica.com","DC111286-102","MA Debt Collector"
952150,"Goldberg & Donovan, Inc.",,"197 Main Street, Suite 203 ","Milford","MA","USA",1757,"Amy Lombardi","508-634-0450","amy@goldberganddonovan.com","DC1333","MA Debt Collector"
952140,"Gragil Associates Inc.",,"29 Winter Street ","Pembroke","MA","USA",2359,"William Gilbody","781-826-7655","w.gilbody@gragil.com","DC0158","MA Debt Collector"
442028,"Grand Vacations Services Llc",,"6355 Metrowest Blvd., Suite 180 ","Orlando","FL","USA",32835,"Mary Bowman","407-722-3876","mbowman@hgvc.com","DC442028","MA Debt Collector"
442028,"Grand Vacations Services Llc",1543894,"1600 Kapiolani Blvd., #1100 ","Honolulu","HI","USA",96814,"Mary Bowman","407-722-3876","mbowman@hgvc.com","DC442028","MA Debt Collector"
266062,"Gregory Funding Llc",,"9400 Sw Beaverton-Hillsdale Hwy Suite 145","Beaverton","OR","USA",97005,"Steve Rosenberg","503-226-4696","steve.rosenberg@gregoryfunding.com","DC266062","MA Debt Collector"
931242,"Gulf Coast Collection Bureau, Inc.",,"5630 Marquesas Cir ","Sarasota","FL","USA",34233,"Jack Brown","941-927-6999 x122","brown3@gulfcoastcollection.com","DC0788","MA Debt Collector"
959452,"Harris & Harris, Ltd.",,"111 W. Jackson Blvd. Suite 400","Chicago","IL","USA",60604,"Ari Derman","312-423-7396","compliance@harriscollect.com","DC0849","MA Debt Collector"
952174,"Harvard Funding, Llc",,"16 Harvard Street ","Worcester","MA","USA",1609,"Garry Melia","508-753-5552","gmelia@melia-osol.com","DC1215","MA Debt Collector"
960124,"Healthcare Revenue Recovery Group, Llc",,"1643 N. Harrison Parkway Building H, Suite 100","Sunrise","FL","USA",33323,"David Friedlander","954-792-5227","david_friedlander@teamhealth.com","DC960124","MA Debt Collector"
960124,"Healthcare Revenue Recovery Group, Llc",960786,"16974 S. Harlan Road ","Lathrop","CA","USA",95330,"David Friedlander","954-792-5227","david_friedlander@teamhealth.com","DC960786","MA Debt Collector"
1224682,"Hollis Cobb Associates, Inc.",,"3175 Satellite Blvd Suite 400","Duluth","GA","USA",30096,"Alan Cobb","678-969-7800","compliance@holliscobb.com","DC1224682","MA Debt Collector"
189224,"Home Retention Services, Inc.",,"9700 Bissonnet St. Suite 1500","Houston","TX","USA",77036,"Felicia Millican","713-892-3931","fe@stewart.com","DC112049-100","MA Debt Collector"
2771,"Home Servicing, Llc",,"2431 S Acadian Thruway Suite 525","Baton Rouge","LA","USA",70808,"Don St. John","561-818-0991","dons@hsllc.net","DC2771","MA Debt Collector"
6521,"Homebridge Financial Services, Inc.",,"194 Wood Avenue South 9Th Floor","Iselin","NJ","USA",8830,"Harold Haskin","732-738-7100x441","hhaskin@homebridge.com","DC6521","MA Debt Collector"
945496,"Hovg, Llc",,"4145 Shackleford Road, Suite 330B ","Norcross","GA","USA",30093,"Christina Calhoun","925-522-7734","christina.luis@bayareacredit.com","DC1138","MA Debt Collector"
945496,"Hovg, Llc",948818,"Third Floor Sharada Arcade Pune Satara Road","Pune",,"IND",411037,"Christina Calhoun","925-522-7734","christina.luis@bayareacredit.com","DC1089","MA Debt Collector"
934269,"Hunter Warfield Of New England, Inc.",,"4620 Woodland Corporate Blvd. ","Tampa","FL","USA",33614,"Nancy Machado","813-283-4500","nmachado@hunterwarfield.com","DC1055","MA Debt Collector"
934269,"Hunter Warfield Of New England, Inc.",1530488,"4645 S Lakeshore Dr  #11 ","Tempe","AZ","USA",85282,"Nancy Machado","813-283-4500","nmachado@hunterwarfield.com","DC934269","MA Debt Collector"
934269,"Hunter Warfield Of New England, Inc.",1534205,"5A Avenida 55-55 Zona Edificio Europlaza Torre Iii Nivel 16","Guatemala City",,"GTM",1014,"Nancy Machado","813-283-4500","nmachado@hunterwarfield.com","DC934269","MA Debt Collector"
937158,"I.C. System, Inc.",,"444 Highway 96 East Po Box 64444","St. Paul","MN","USA","55127-0557","Carol Labs","651-481-6314","cleick@icsystem.com","DC0097","MA Debt Collector"
937158,"I.C. System, Inc.",960279,"301 Sand Lake Rd ","Onalaska","WI","USA",54650,"Carol Labs","651-481-6314","cleick@icsystem.com","DC1123","MA Debt Collector"
934433,"Ict Accounts Receivable Management, Inc.",,"7150 Windsor Drive, Suite 3 ","Allentown","PA","USA",18106,"Domenic Ricci","267-685-5000","domenic.ricci@sykes.com","DC1228","MA Debt Collector"
934433,"Ict Accounts Receivable Management, Inc.",945571,"Via Dr. Gustavo Baz #2160 Edificio 4, Piso 1. Fracc. Industrial La Loma Tlalneplantla","Estado De Mexico. C.P.",,"MEX",54060,"Domenic Ricci","267-685-5000","domenic.ricci@sykes.com","DC1248","MA Debt Collector"
943134,"Immediate Credit Recovery Inc",,"6 Neptune Road Suite 110","Poughkeepsie","NY","USA",12601,"Debra Florio","845-298-0700","debbie.florio@icrcollect.com","DC0586","MA Debt Collector"
943134,"Immediate Credit Recovery Inc",1044403,"3330 Chastain Meadows Parkway Suite 100","Kennesaw","GA","USA",30144,"Debra Florio","845-298-0700","debbie.florio@icrcollect.com","DC943134","MA Debt Collector"
1042702,"Innovate Loan Servicing Corporation",,"4704 Mercantile Drive ","Fort Worth","TX","USA",76137,"Kristen Hensley","817-471-1150","kristen.hensley@innovateauto.com","DC1042702","MA Debt Collector"
1020904,"Integra Servicing, Llc",,"801 S Rampart Blvd Ste 160","Las Vegas","NV","USA",89145,"Bubbles Umali-White","702-967-5016","mwhite@asny.com","DC1020904","MA Debt Collector"
1505992,"Intellishore Corporation",,"860 Broadway, 6Th Floor ","New York","NY","USA",10003,"Earl Macatangay","888-771-0159","legal@intellishorecorp.com","DC1505992","MA Debt Collector"
936677,"International Computer Systems, Inc.",,"10925 Otter Creek E. Blvd ","Mabelvale","AR","USA",72103,"Mary Dunkum","501-455-1658","mgdunkum@fc-services.com","DC0872","MA Debt Collector"
937604,"Investinet, Llc",,"511 Rhett Street, Suite 1A ","Greenville","SC","USA",29601,"Maggie Adams","800-608-6294","maggie@investi-net.com","DC937604","MA Debt Collector"
934189,"J.M. Adjustment Services, L.L.C.",,"44600 Delco Blvd. ","Sterling Heights","MI","USA",48313,"Justin Manni","586-739-1200","justinmanni@jmadjustment.com","DC112708-100","MA Debt Collector"
931940,"James M Smallis",,"140 Union St Rm 210 ","Lynn","MA","USA",1901,"James Smallis","781-595-2372","rock.away@verizon.net","DC0099","MA Debt Collector"
948781,"Javitch Block Llc",,"1100 Superior Ave.  19Th Fl ","Cleveland","OH","USA","44114-2531","Theodore Konstantinopoulos","216-623-0000-3080","tak@jbllc.com","DC112018-101","MA Debt Collector"
935646,"Jnr Adjustment Company Inc",,"3300 Fernbrook Lane North, Ste. 225 ","Plymouth","MN","USA",55447,"Mary Juve","763-519-2710","mary@jnrcollects.com","DC0906","MA Debt Collector"
935646,"Jnr Adjustment Company Inc",957916,"12661 Challenger Parkway, Ste. 200 ","Orlando","FL","USA",32826,"Mary Juve","763-519-2710","mary@jnrcollects.com","DC0938","MA Debt Collector"
1110677,"Jp Recovery Services, Inc.",,"20220 Center Ridge Rd Ste. 200 ","Rocky River","OH","USA",44116,"Theresa Busser","440-331-2200X227","tbusser@jprecovery.com","DC1110677","MA Debt Collector"
4328,"Kondaur Capital Corporation",,"333 So. Anita Drive, Ste. 400 ","Orange","CA","USA",92868,"Richard Vaughn","714-352-2081","rvaughn@kondaur.com","DC112039-100","MA Debt Collector"
4328,"Kondaur Capital Corporation",365167,"10 Auer Court Suite G","East Brunswick","NJ","USA",8816,"Richard Vaughn","714-352-2081","rvaughn@kondaur.com","DC112039-102","MA Debt Collector"
4328,"Kondaur Capital Corporation",957732,"39255 Country Club Drive Ste. B-40","Farmington Hills","MI","USA",48331,"Richard Vaughn","714-352-2081","rvaughn@kondaur.com","DC4328","MA Debt Collector"
2315,"Kyanite Services, Inc.",,"3039 Cornwallis Road Building 203, Suite Cc133","Research Triangle Park","NC","USA",27709,"Jill Clements","704-501-0451","jaclemen@us.ibm.com","DC1295","MA Debt Collector"
2315,"Kyanite Services, Inc.",270381,"14523 Sw Millikan Way, Suite 200, Unit 262 ","Beaverton","OR","USA",97005,"Jill Clements","704-501-0451","jaclemen@us.ibm.com","DC1310","MA Debt Collector"
2315,"Kyanite Services, Inc.",270422,"4600 25Th Avenue Ne Suite #160, Unit 3-113","Salem","OR","USA",97301,"Jill Clements","704-501-0451","jaclemen@us.ibm.com","DC1311","MA Debt Collector"
931903,"L J Ross Associates, Inc.",,"4 Universal Way ","Jackson","MI","USA",49202,"Rebecca Roberts","517-544-9100","rebecca@ljross.com","DC113809-100","MA Debt Collector"
938920,"Lamont Hanley & Associates Inc",,"1138 Elm Street ","Manchester","NH","USA",3101,"Kelli Wanner","603-625-5547","kelli.wanner@lhainc.com","DC0254","MA Debt Collector"
1796,"Land Home Financial Services, Inc.",,"1355 Willow Way, Suite 250 ","Concord","CA","USA",94520,"Debbie Kent","925-338-8338","debbie.kent@lhfs.com","DC1796","MA Debt Collector"
878400,"Lcs Financial Services Corporation",,"6782 S. Potomac Street Suite 100","Centennial","CO","USA",80112,"Leo Stawiarski","720-221-5856","leo.stawiarski@co.cslegal.com","DC1303","MA Debt Collector"
1607,"Lenderlive Network, Llc",,"710 S. Ash Street Suite #200","Glendale","CO","USA",80246,"Katherine Rasmussen","303-357-4455","katherine.rasmussen@lenderlive.com","DC1607","MA Debt Collector"
1938,"Lendus, Llc",,"3236 Stone Valley Road West ","Alamo","CA","USA",94507,"Dorothy Bossard","252-964-2559","dbossard@rpm-mtg.com","DC1938","MA Debt Collector"
940272,"Ltd Financial Services, Lp",,"7322 Southwest Freeway, Suite 1600 ","Houston","TX","USA",77074,"David John","800-414-2101","licensing@ltdfin.com","DC0363","MA Debt Collector"
940272,"Ltd Financial Services, Lp",967459,"4801 Nw Loop 410, Suite 600 ","San Antonio","TX","USA",78229,"David John","800-414-2101","licensing@ltdfin.com","DC940272","MA Debt Collector"
947794,"Lyon Collection Services, Inc",,"370 Seventh Ave Suite 815","New York","NY","USA",10001,"Fredric Wasserspring","702-534-5067","fredw@lyoncredit.com","DC0751","MA Debt Collector"
185724,"Madison Management Services, Llc",,"400 Morris Avenue Suite 222","Denville","NJ","USA",7834,"Kevin Cordell","877-563-4164","kcordell@madisonmanagement.net","DC185724","MA Debt Collector"
952745,"Malcolm S. Gerald & Associates, Inc.",,"332 S Michigan Ave Ste 600 ","Chicago","IL","USA",60604,"David Stein","312-922-6500","davidstein@msgerald.com","DC0693","MA Debt Collector"
935109,"Marois, James, Lee",,"591 Salisbury Street ","Worcester","MA","USA",1609,"James Marois","508-753-8495","jpmarois@charter.net","DC0307","MA Debt Collector"
931010,"Mccarthy, Burgess & Wolff, Inc.",,"26000 Cannon Road ","Cleveland","OH","USA",44146,"Heather Baker","440-735-5100X2225","heather.baker@mbandw.com","DC1221","MA Debt Collector"
931010,"Mccarthy, Burgess & Wolff, Inc.",1599885,"7088 W. 130Th Street ","Middleburg Heights","OH","USA",44130,"Heather Baker","440-735-5100X2225","heather.baker@mbandw.com","DC931010","MA Debt Collector"
931010,"Mccarthy, Burgess & Wolff, Inc.",1599893,"Pawnee Building 9910 E 42Nd St. Suite 201","Tulsa","OK","USA",74146,"Heather Baker","440-735-5100X2225","heather.baker@mbandw.com","DC931010","MA Debt Collector"
1277703,"Medconn Collection Agency Llc",,"2049 Silas Deane Hwy Suite 305 ","Rocky Hill","CT","USA",6067,"Frank Souto","860-257-8801","fsouto@medconn.org","DC1277703","MA Debt Collector"
950663,"Media Collections, Inc",,"8948 Canyon Falls Blvd. #200 ","Twinsburg","OH","USA",44087,"Perry Creed","216-831-5626","perry.creed@jmcbiz.com","DC0943","MA Debt Collector"
934576,"Medical Data Systems, Inc.",,"2001 9Th Avenue Suite 312","Vero Beach","FL","USA",32960,"Katie Stephenson","772-770-2255","kstephenson@meddatsys.com","DC1321","MA Debt Collector"
934576,"Medical Data Systems, Inc.",950421,"645 Walnut Street, Suite 5 ","Gadsden","AL","USA",35901,"Katie Stephenson","772-770-2255","kstephenson@meddatsys.com","DC1324","MA Debt Collector"
934576,"Medical Data Systems, Inc.",950425,"1374 S. Babcock Street ","Melbourne","FL","USA",32901,"Katie Stephenson","772-770-2255","kstephenson@meddatsys.com","DC1323","MA Debt Collector"
934576,"Medical Data Systems, Inc.",950428,"128 W. Center Ave., 2Nd Floor ","Sebring","FL","USA",33870,"Katie Stephenson","772-770-2255","kstephenson@meddatsys.com","DC1322","MA Debt Collector"
934576,"Medical Data Systems, Inc.",950429,"2150 15Th Avenue ","Vero Beach","FL","USA",32960,"Katie Stephenson","772-770-2255","kstephenson@meddatsys.com","DC1326","MA Debt Collector"
934154,"Medicredit, Inc.",,"3620 I-70 Dr. Se Suite C","Columbia","MO","USA",65201,"Deron Brown","615-807-9556","deron.brown@parallon.com","DC1136","MA Debt Collector"
934154,"Medicredit, Inc.",938111,"4160 Temescal Canyon Road Suite 601","Corona","CA","USA",92883,"Deron Brown","615-807-9556","deron.brown@parallon.com","DC1256","MA Debt Collector"
934154,"Medicredit, Inc.",1108077,"9700 Bissonnet Street, Suite 2300W ","Houston","TX","USA","77036-8001","Deron Brown","615-807-9556","deron.brown@parallon.com","DC934154","MA Debt Collector"
